time,iti_s,type,iti_TR,iti_TR_cum,cond_frames,cond_ms,phase_0_ms,phase_0_frames,phase_1_ms,phase_1_frames,texture_id
0.0,4.5,dur,5,5,180,1500,1500,180,3.0,360,16
4.5,4.5,dur,5,10,39,325,1500,180,3.0,360,78
9.0,9.9,dur,11,21,6,50,1500,180,8.4,1008,58
18.9,4.5,dur,5,26,57,475,1500,180,3.0,360,152
23.4,4.5,dur,5,31,27,225,1500,180,3.0,360,146
27.9,4.5,dur,5,36,123,1025,1500,180,3.0,360,53
32.4,5.4,dur,6,42,57,475,1500,180,3.9000000000000004,468,30
37.8,5.4,dur,6,48,0,0,1500,180,3.9000000000000004,468,57
43.2,5.4,dur,6,54,18,150,1500,180,3.9000000000000004,468,40
48.6,5.4,dur,6,60,180,1500,1500,180,3.9000000000000004,468,109
54.0,5.4,dur,6,66,27,225,1500,180,3.9000000000000004,468,39
59.4,7.2,dur,8,74,0,0,1500,180,5.7,684,32
66.6,6.3,dur,7,81,9,75,1500,180,4.8,576,35
72.9,5.4,dur,6,87,180,1500,1500,180,3.9000000000000004,468,105
78.3,4.5,dur,5,92,6,50,1500,180,3.0,360,24
82.8,4.5,dur,5,97,180,1500,1500,180,3.0,360,44
87.3,6.3,dur,7,104,57,475,1500,180,4.8,576,2
93.6,5.4,dur,6,110,12,100,1500,180,3.9000000000000004,468,103
99.0,4.5,dur,5,115,6,50,1500,180,3.0,360,119
103.5,6.3,dur,7,122,27,225,1500,180,4.8,576,140
109.8,4.5,dur,5,127,18,150,1500,180,3.0,360,86
114.3,4.5,dur,5,132,0,0,1500,180,3.0,360,9
118.8,9.0,dur,10,142,12,100,1500,180,7.5,900,74
127.8,4.5,dur,5,147,0,0,1500,180,3.0,360,108
132.3,5.4,dur,6,153,123,1025,1500,180,3.9000000000000004,468,56
137.7,5.4,dur,6,159,180,1500,1500,180,3.9000000000000004,468,49
143.1,4.5,dur,5,164,0,0,1500,180,3.0,360,110
147.6,4.5,dur,5,169,84,700,1500,180,3.0,360,67
152.1,8.1,dur,9,178,0,0,1500,180,6.6,792,122
160.2,4.5,dur,5,183,39,325,1500,180,3.0,360,19
164.7,4.5,dur,5,188,84,700,1500,180,3.0,360,147
169.2,5.4,dur,6,194,9,75,1500,180,3.9000000000000004,468,73
174.6,9.0,dur,10,204,123,1025,1500,180,7.5,900,83
183.6,4.5,dur,5,209,84,700,1500,180,3.0,360,156
188.1,5.4,dur,6,215,12,100,1500,180,3.9000000000000004,468,150
193.5,4.5,dur,5,220,57,475,1500,180,3.0,360,82
198.0,4.5,dur,5,225,12,100,1500,180,3.0,360,113
202.5,5.4,dur,6,231,18,150,1500,180,3.9000000000000004,468,54
207.9,4.5,dur,5,236,39,325,1500,180,3.0,360,0
212.4,4.5,dur,5,241,12,100,1500,180,3.0,360,60
216.9,5.4,dur,6,247,39,325,1500,180,3.9000000000000004,468,46
222.3,4.5,dur,5,252,18,150,1500,180,3.0,360,138
226.8,5.4,dur,6,258,57,475,1500,180,3.9000000000000004,468,106
232.2,9.0,dur,10,268,84,700,1500,180,7.5,900,1
241.2,7.2,dur,8,276,123,1025,1500,180,5.7,684,47
248.4,4.5,dur,5,281,6,50,1500,180,3.0,360,45
252.9,4.5,dur,5,286,123,1025,1500,180,3.0,360,149
257.4,8.1,dur,9,295,39,325,1500,180,6.6,792,50
265.5,4.5,dur,5,300,27,225,1500,180,3.0,360,81
270.0,6.3,dur,7,307,9,75,1500,180,4.8,576,141
276.3,4.5,dur,5,312,0,0,1500,180,3.0,360,41
280.8,4.5,dur,5,317,6,50,1500,180,3.0,360,11
285.3,7.2,dur,8,325,84,700,1500,180,5.7,684,130
292.5,4.5,dur,5,330,27,225,1500,180,3.0,360,97
297.0,4.5,dur,5,335,0,0,1500,180,3.0,360,93
301.5,8.1,dur,9,344,9,75,1500,180,6.6,792,139
309.6,9.9,dur,11,355,18,150,1500,180,8.4,1008,98
319.5,4.5,dur,5,360,9,75,1500,180,3.0,360,134
